fecha,tipo,lat,lon,precio,superficie_total,superficie_cubierta,ambientes,barrio
2018-03-10,departamento,-34.5684522,-58.454961899999994,395000.0,153.0,147.0,5.0,COLEGIALES
2018-03-10,departamento,-34.5701287432,-58.4501990246,265000.0,104.0,100.0,4.0,COLEGIALES
2018-03-10,departamento,-34.5701199088,-58.4502097534,245000.0,104.0,100.0,4.0,COLEGIALES
2018-03-10,departamento,-34.570101,-58.448575,455000.0,156.0,148.0,4.0,COLEGIALES
2018-03-10,departamento,-34.578727,-58.453199,260000.0,115.0,115.0,4.0,COLEGIALES
2018-03-11,local,-34.574388299999995,-58.44872779999999,220000.0,50.0,50.0,,COLEGIALES
2018-03-13,departamento,-34.5721562742,-58.446614134499995,155000.0,48.0,42.0,2.0,COLEGIALES
2018-03-13,departamento,-34.574388299999995,-58.44872779999999,155000.0,48.0,42.0,2.0,COLEGIALES
2018-03-14,casa,-34.574388299999995,-58.44872779999999,440000.0,,147.0,,COLEGIALES
2018-03-14,departamento,-34.569305,-58.45388539999999,335000.0,,103.0,3.0,COLEGIALES
2018-03-14,departamento,-34.5829292,-58.444135100000004,155000.0,55.0,,2.0,COLEGIALES
2018-03-14,departamento,-34.5829292,-58.444135100000004,110000.0,35.0,,1.0,COLEGIALES
2018-03-14,ph,-34.574458899999996,-58.4482095,278000.0,136.0,102.0,4.0,COLEGIALES
2018-03-14,departamento,-34.5678658,-58.4517086,239000.0,95.0,90.0,4.0,COLEGIALES
2018-03-14,departamento,-34.5708197,-58.449882099999996,114500.0,33.0,33.0,1.0,COLEGIALES
2018-03-15,departamento,-34.5732099,-58.441681,299000.0,132.0,60.0,,COLEGIALES
2018-03-15,ph,-34.5814802,-58.448899899999994,315000.0,,,,COLEGIALES
2018-03-15,departamento,-34.575503000000005,-58.450515,230000.0,84.0,80.0,4.0,COLEGIALES
2018-03-16,departamento,-34.581299326199996,-58.4494152047,220000.0,60.0,48.0,2.0,COLEGIALES
2018-03-16,departamento,-34.5737645936,-58.4528275627,299000.0,114.0,61.0,2.0,COLEGIALES
2018-03-17,departamento,-34.5698891,-58.4479003,290000.0,98.0,88.0,4.0,COLEGIALES
2018-03-17,casa,-34.57756424,-58.45531082,395000.0,141.0,115.0,3.0,COLEGIALES
2018-03-17,departamento,-34.5825592,-58.44570989999999,,45.0,40.0,1.0,COLEGIALES
2018-03-17,departamento,-34.5759422,-58.457750399999995,193000.0,63.0,60.0,4.0,COLEGIALES
2018-03-17,departamento,-34.5759422,-58.457750399999995,193000.0,63.0,60.0,4.0,COLEGIALES
2018-03-18,casa,-34.5692723,-58.4541093,529000.0,237.0,154.0,4.0,COLEGIALES
2018-03-18,departamento,-34.573559499999995,-58.45853220000001,148000.0,64.0,55.0,3.0,COLEGIALES
2018-03-18,departamento,-34.568416299999996,-58.4494034,155000.0,62.0,54.0,3.0,COLEGIALES
2018-03-18,departamento,-34.5692135953,-58.453784319700006,340000.0,102.0,78.0,,COLEGIALES
2018-03-18,departamento,-34.578756,-58.45456,145000.0,55.0,52.0,3.0,COLEGIALES
2018-03-19,departamento,-34.5756594,-58.444343200000006,97000.0,38.0,38.0,2.0,COLEGIALES
2018-03-19,departamento,-34.570725700000004,-58.4488615,298000.0,108.0,75.0,3.0,COLEGIALES
2018-03-21,departamento,-34.56921079999999,-58.45528960000001,291000.0,81.0,81.0,3.0,COLEGIALES
2018-03-21,local,-34.5820552,-58.4430456,650000.0,260.0,260.0,2.0,COLEGIALES
2018-03-21,departamento,-34.58226810000001,-58.44299720000001,229000.0,67.0,57.0,2.0,COLEGIALES
2018-03-21,departamento,-34.583203999999995,-58.4444164,260000.0,89.0,89.0,,COLEGIALES
2018-03-21,departamento,-34.578781,-58.44205899999999,67522.0,65.0,65.0,1.0,COLEGIALES
2018-03-21,departamento,-34.578127,-58.443732999999995,97344.0,8539.0,78.0,2.0,COLEGIALES
2018-03-21,departamento,-34.568069,-58.449346999999996,330000.0,121.0,90.0,4.0,COLEGIALES
2018-03-21,departamento,-34.568033,-58.449282999999994,330000.0,121.0,90.0,3.0,COLEGIALES
2018-03-22,local,-34.5770119,-58.448703,315000.0,124.0,124.0,,COLEGIALES
2018-03-22,departamento,-34.5771061689,-58.4476002497,81500.0,35.0,30.0,2.0,COLEGIALES
2018-03-22,departamento,-34.5694599,-58.4478123,195000.0,68.0,63.0,3.0,COLEGIALES
2018-03-22,departamento,-34.578781,-58.44205899999999,67522.0,59.0,42.0,1.0,COLEGIALES
2018-03-22,departamento,-34.578781,-58.44205899999999,91713.0,80.0,65.0,1.0,COLEGIALES
2018-03-22,departamento,-34.5766610338,-58.4534561638,230000.0,79.0,79.0,,COLEGIALES
2018-03-22,ph,-34.5767021,-58.4586309,189000.0,82.0,35.0,2.0,COLEGIALES
2018-03-23,local,-34.5770119,-58.448703,315000.0,124.0,124.0,,COLEGIALES
2018-03-23,departamento,-34.56921079999999,-58.45528960000001,291000.0,81.0,,3.0,COLEGIALES
2018-03-23,departamento,-34.574537,-58.45543879999999,497931.9,175.0,119.0,4.0,COLEGIALES
2018-03-23,departamento,-34.5788956,-58.45599920000001,150000.0,44.0,37.0,1.0,COLEGIALES
2018-03-23,departamento,-34.58169174,-58.44303894,140000.0,46.0,36.0,1.0,COLEGIALES
2018-03-23,departamento,-34.56912929999999,-58.4503328,135000.0,43.0,43.0,2.0,COLEGIALES
2018-03-23,departamento,-34.5729914,-58.4464316,285000.0,95.0,82.0,3.0,COLEGIALES
2018-03-23,departamento,-34.570806899999994,-58.443903000000006,240000.0,65.0,,3.0,COLEGIALES
2018-03-24,departamento,-34.567258,-58.4524127,,134.0,120.0,4.0,COLEGIALES
2018-03-24,departamento,-34.581299326199996,-58.4494152047,220000.0,60.0,48.0,2.0,COLEGIALES
2018-03-25,departamento,-34.574388299999995,-58.44872779999999,246000.0,88.0,64.0,3.0,COLEGIALES
2018-03-25,departamento,-34.574388299999995,-58.44872779999999,225000.0,70.0,64.0,3.0,COLEGIALES
2018-03-25,departamento,-34.574388299999995,-58.44872779999999,225000.0,70.0,64.0,3.0,COLEGIALES
2018-03-25,departamento,-34.56921079999999,-58.45528960000001,291000.0,81.0,81.0,3.0,COLEGIALES
2018-03-25,departamento,-34.574388299999995,-58.44872779999999,247000.0,77.0,70.0,3.0,COLEGIALES
2018-03-25,departamento,-34.574388299999995,-58.44872779999999,465000.0,184.0,100.0,4.0,COLEGIALES
2018-03-25,departamento,-34.574388299999995,-58.44872779999999,450000.0,172.0,100.0,4.0,COLEGIALES
2018-03-25,departamento,-34.574388299999995,-58.44872779999999,450000.0,172.0,100.0,4.0,COLEGIALES
2018-03-25,departamento,-34.574537,-58.45543879999999,430000.0,134.0,108.0,4.0,COLEGIALES
2018-03-25,casa,-34.57796679999999,-58.4494101,650000.0,254.0,216.0,7.0,COLEGIALES
2018-03-27,departamento,-34.5759683,-58.4482993,183500.0,90.0,68.0,3.0,COLEGIALES
2018-03-28,departamento,-34.5737432,-58.451449,115000.0,31.0,31.0,1.0,COLEGIALES
2018-03-29,departamento,-34.574706324,-58.4556371704,540000.0,178.0,116.0,4.0,COLEGIALES
2018-03-30,ph,-34.579569799999994,-58.44041329999999,350000.0,155.0,105.0,,COLEGIALES
2018-03-30,departamento,-34.575701,-58.45978100000001,450000.0,119.0,,,COLEGIALES
2018-03-30,departamento,-34.580394,-58.44136700000001,120000.0,30.0,30.0,1.0,COLEGIALES
2018-03-30,departamento,-34.5696922,-58.447182299999994,118000.0,38.0,35.0,1.0,COLEGIALES
2018-03-30,departamento,-34.569305,-58.45388539999999,170000.0,55.0,52.0,3.0,COLEGIALES
2018-03-30,departamento,-34.5697714,-58.44567370000001,167000.0,56.0,53.0,3.0,COLEGIALES
2018-03-30,departamento,-34.5682689,-58.45074939999999,420000.0,124.0,113.0,4.0,COLEGIALES
2018-03-30,departamento,-34.570122999999995,-58.45715799999999,125000.0,70.0,70.0,1.0,COLEGIALES
2018-03-30,departamento,-34.5791787175,-58.45539638899999,125000.0,35.0,35.0,1.0,COLEGIALES
2018-03-30,local,-34.581432,-58.449123,429000.0,150.0,150.0,,COLEGIALES
2018-03-31,departamento,-34.578961,-58.455045,220000.0,120.0,90.0,4.0,COLEGIALES
2018-03-31,departamento,-34.576634000000006,-58.453415,395000.0,90.0,80.0,3.0,COLEGIALES
2018-04-04,departamento,-34.5733539,-58.451087699999995,150000.0,52.0,52.0,3.0,COLEGIALES
2018-04-04,departamento,-34.5690625,-58.449627299999996,379000.0,117.0,104.0,3.0,COLEGIALES
2018-04-04,departamento,-34.5690625,-58.449627299999996,379000.0,117.0,104.0,3.0,COLEGIALES
2018-04-04,departamento,-34.5690625,-58.449627299999996,379000.0,117.0,104.0,3.0,COLEGIALES
2018-04-04,departamento,-34.5690625,-58.449627299999996,379000.0,117.0,104.0,4.0,COLEGIALES
2018-04-06,casa,-34.575518,-58.44398399999999,410000.0,288.0,288.0,5.0,COLEGIALES
2018-04-06,departamento,-34.5754519,-58.455114,226000.0,88.0,80.0,4.0,COLEGIALES
2018-04-06,casa,-34.5683955693,-58.4531740847,1500000.0,705.0,,,COLEGIALES
2018-04-06,departamento,-34.579442,-58.450368999999995,269000.0,108.0,108.0,4.0,COLEGIALES
2018-04-06,departamento,-34.5739012557,-58.4607379101,490000.0,203.0,203.0,4.0,COLEGIALES
2018-04-07,departamento,-34.5720409,-58.4423947,275000.0,70.0,64.0,3.0,COLEGIALES
2018-04-07,departamento,-34.5720409,-58.4423947,275000.0,70.0,64.0,3.0,COLEGIALES
2018-04-07,departamento,-34.574622600000005,-58.4594375,165000.0,,,3.0,COLEGIALES
2018-04-07,departamento,-34.5745593,-58.461749499999996,,171.0,145.0,,COLEGIALES
2018-04-07,departamento,-34.5708197,-58.449882099999996,114500.0,33.0,33.0,1.0,COLEGIALES
2018-04-07,departamento,-34.573423,-58.44659,365000.0,187.0,138.0,5.0,COLEGIALES
2018-04-08,departamento,-34.5732626,-58.45682239999999,300000.0,98.0,98.0,4.0,COLEGIALES
2018-04-10,departamento,-34.571531,-58.44704399999999,260000.0,84.0,84.0,3.0,COLEGIALES
2018-04-10,departamento,-34.5729685753,-58.443669748599994,170000.0,47.0,47.0,3.0,COLEGIALES
2018-04-10,departamento,-34.568884999999995,-58.454464,315000.0,,,3.0,COLEGIALES
2018-04-10,departamento,-34.58247,-58.446056000000006,179000.0,,68.0,3.0,COLEGIALES
2018-04-10,departamento,-34.569660600000006,-58.4492215,400000.0,168.0,108.0,4.0,COLEGIALES
2018-04-10,departamento,-34.569660600000006,-58.4492215,305000.0,129.0,77.0,3.0,COLEGIALES
2018-04-10,departamento,-34.569660600000006,-58.4492215,365000.0,118.0,108.0,4.0,COLEGIALES
2018-04-10,departamento,-34.569660600000006,-58.4492215,290000.0,87.0,77.0,3.0,COLEGIALES
2018-04-11,departamento,-34.572657,-58.446861,125500.0,46.0,42.0,2.0,COLEGIALES
2018-04-11,departamento,-34.572834,-58.447075,178500.0,65.0,56.0,3.0,COLEGIALES
2018-04-11,departamento,-34.572869,-58.447077,96500.0,36.0,34.0,1.0,COLEGIALES
2018-04-12,departamento,-34.5754641,-58.4601832,1100000.0,350.0,170.0,6.0,COLEGIALES
2018-04-12,departamento,-34.5684522,-58.454961899999994,395000.0,153.0,147.0,4.0,COLEGIALES
2018-04-12,casa,-34.5729474,-58.457125,620000.0,,,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,240000.0,70.0,62.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,100000.0,22.0,20.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,120000.0,32.0,28.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,122000.0,32.0,28.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,102000.0,22.0,20.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,242000.0,70.0,62.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,104000.0,22.0,20.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,108000.0,22.0,20.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,124000.0,32.0,28.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,248000.0,70.0,62.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,106000.0,22.0,20.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,126000.0,32.0,28.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,250000.0,70.0,62.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,128000.0,32.0,28.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,252000.0,70.0,62.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,110000.0,22.0,20.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,130000.0,32.0,28.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,254000.0,70.0,62.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,112000.0,22.0,20.0,,COLEGIALES
2018-04-12,departamento,-34.5716667,-58.4493059,135000.0,32.0,28.0,,COLEGIALES
2018-04-12,departamento,-34.5691808802,-58.451950995699995,410000.0,128.0,128.0,4.0,COLEGIALES
2018-04-12,departamento,-34.56881,-58.449363,395000.0,117.0,104.0,3.0,COLEGIALES
2018-04-12,departamento,-34.568137,-58.449358,269000.0,92.0,92.0,4.0,COLEGIALES
2018-04-12,departamento,-34.57071320000001,-58.448887899999995,680000.0,230.0,230.0,7.0,COLEGIALES
2018-04-13,departamento,-34.57332879999999,-58.446725300000004,190000.0,79.0,73.0,3.0,COLEGIALES
2018-04-14,departamento,-34.569889,-58.451921999999996,410000.0,92.0,83.0,4.0,COLEGIALES
2018-04-14,departamento,-34.570640999999995,-58.448675,219000.0,74.0,74.0,4.0,COLEGIALES
2018-04-14,departamento,-34.5682141,-58.450454099999995,265000.0,90.0,90.0,4.0,COLEGIALES
2018-04-15,departamento,-34.5810083,-58.44932829999999,260000.0,,60.0,3.0,COLEGIALES
2018-04-15,departamento,-34.5704795,-58.44830129999999,162000.0,46.0,41.0,2.0,COLEGIALES
2018-04-15,departamento,-34.573379200000005,-58.440979299999995,180000.0,47.0,44.0,2.0,COLEGIALES
2018-04-15,departamento,-34.58093,-58.4422331,185000.0,53.0,44.0,2.0,COLEGIALES
2018-04-15,departamento,-34.580923999999996,-58.442558999999996,115000.0,,20.0,1.0,COLEGIALES
2018-04-15,departamento,-34.577089034299995,-58.451039256499996,360000.0,150.0,150.0,,COLEGIALES
2018-04-15,departamento,-34.577089034299995,-58.451039256499996,340000.0,150.0,150.0,,COLEGIALES
2018-04-15,ph,-34.578249,-58.455641500000006,230000.0,116.0,116.0,,COLEGIALES
2018-04-15,departamento,-34.5797947302,-58.4534741139,115000.0,47.0,47.0,3.0,COLEGIALES
2018-04-15,departamento,-34.577233,-58.46016899999999,175000.0,61.0,51.0,1.0,COLEGIALES
2018-04-17,departamento,-34.574388299999995,-58.44872779999999,230000.0,86.0,80.0,3.0,COLEGIALES
2018-04-17,departamento,-34.573198600000005,-58.443079299999994,168000.0,54.0,43.0,2.0,COLEGIALES
2018-04-18,departamento,-34.5695635,-58.455792,292000.0,81.0,74.0,,COLEGIALES
2018-04-18,ph,-34.575969,-58.451268400000004,265000.0,138.0,116.0,4.0,COLEGIALES
2018-04-18,departamento,-34.5792366,-58.449544499999995,175000.0,45.0,42.0,2.0,COLEGIALES
2018-04-18,departamento,-34.5766921,-58.4536547,610000.0,190.0,150.0,3.0,COLEGIALES
2018-04-18,departamento,-34.571209700000004,-58.446693700000004,353000.0,,100.0,3.0,COLEGIALES
2018-04-18,ph,-34.5748227,-58.4448226,104000.0,38.0,38.0,2.0,COLEGIALES
2018-04-18,departamento,-34.5698762,-58.447697399999996,260000.0,98.0,88.0,3.0,COLEGIALES
2018-04-19,departamento,-34.582887,-58.444042,189000.0,69.0,69.0,2.0,COLEGIALES
2018-04-20,departamento,-34.5824704,-58.446056999999996,179000.0,68.0,58.0,3.0,COLEGIALES
2018-04-20,departamento,-34.581998600000006,-58.44703829999999,230000.0,55.0,50.0,2.0,COLEGIALES
2018-04-20,departamento,-34.574901700000005,-58.444908999999996,104000.0,37.0,36.0,2.0,COLEGIALES
2018-04-20,departamento,-34.56912929999999,-58.4503328,105000.0,43.0,43.0,2.0,COLEGIALES
2018-04-20,departamento,-34.5681258,-58.4540575,348000.0,75.0,70.0,3.0,COLEGIALES
2018-04-20,departamento,-34.5729984,-58.4454296,350000.0,97.0,,,COLEGIALES
2018-04-20,departamento,-34.5799095,-58.441888399999996,390000.0,116.0,116.0,,COLEGIALES
2018-04-20,local,-34.57577020000001,-58.458086800000004,135000.0,48.0,48.0,,COLEGIALES
2018-04-20,ph,-34.5772921,-58.4488889,230000.0,104.0,104.0,4.0,COLEGIALES
2018-04-20,departamento,-34.5687229,-58.4536489,490000.0,197.0,144.0,4.0,COLEGIALES
2018-04-21,casa,-34.58003,-58.448167000000005,500000.0,240.0,160.0,4.0,COLEGIALES
2018-04-22,ph,-34.5716554,-58.447628,359000.0,265.0,139.0,3.0,COLEGIALES
2018-04-22,departamento,-34.5716554,-58.447628,359000.0,265.0,139.0,3.0,COLEGIALES
2018-04-24,departamento,-34.568202,-58.453928000000005,348000.0,,68.0,3.0,COLEGIALES
2018-04-24,departamento,-34.574686,-58.455344,531055.34,175.0,119.0,4.0,COLEGIALES
2018-04-25,departamento,-34.582126232,-58.447226388400004,130200.0,41.0,37.0,1.0,COLEGIALES
2018-04-25,departamento,-34.582126232,-58.447226388400004,130200.0,41.0,37.0,1.0,COLEGIALES
2018-04-25,departamento,-34.574505,-58.448588,150000.0,,45.0,2.0,COLEGIALES
2018-04-25,departamento,-34.5791214,-58.44207629999999,415000.0,104.0,98.0,2.0,COLEGIALES
2018-04-25,departamento,-34.568883,-58.4474745,220000.0,73.0,65.0,4.0,COLEGIALES
2018-04-25,departamento,-34.570808299999996,-58.4499664,116000.0,34.0,34.0,1.0,COLEGIALES
2018-04-25,local,-34.5828865,-58.444069299999995,400000.0,120.0,120.0,,COLEGIALES
2018-04-25,local,-34.5828865,-58.444069299999995,400000.0,120.0,120.0,,COLEGIALES
2018-04-25,departamento,-34.573103499999995,-58.4482953,135000.0,53.0,53.0,3.0,COLEGIALES
2018-04-25,departamento,-34.574236799999994,-58.4600961,192000.0,61.0,55.0,3.0,COLEGIALES
2018-04-26,departamento,-34.574474,-58.448641,320000.0,,90.0,4.0,COLEGIALES
2018-04-26,departamento,-34.569441999999995,-58.448792000000005,326000.0,,107.0,4.0,COLEGIALES
2018-04-26,departamento,-34.5723922,-58.4562696,89000.0,31.0,,,COLEGIALES
2018-04-26,departamento,-34.5756594,-58.444343200000006,98000.0,36.0,36.0,2.0,COLEGIALES
2018-04-26,departamento,-34.5733539,-58.451087699999995,165000.0,54.0,54.0,3.0,COLEGIALES
2018-04-26,departamento,-34.569021,-58.450489000000005,255000.0,81.0,81.0,3.0,COLEGIALES
2018-04-26,departamento,-34.572695,-58.443241,159900.0,65.0,65.0,3.0,COLEGIALES
2018-04-26,departamento,-34.5692135953,-58.453784319700006,138000.0,38.0,38.0,2.0,COLEGIALES
2018-04-27,departamento,-34.56914520000001,-58.44885635,152000.0,,,1.0,COLEGIALES
2018-04-27,ph,-34.580462100000005,-58.45170160000001,620000.0,483.0,233.0,7.0,COLEGIALES
2018-04-27,departamento,-34.5822564,-58.44595579999999,290000.0,104.0,104.0,5.0,COLEGIALES
2018-04-27,casa,-34.574388299999995,-58.44872779999999,360000.0,182.0,157.0,,COLEGIALES
2018-04-27,departamento,-34.575555,-58.462399,176000.0,63.0,59.0,2.0,COLEGIALES
2018-04-28,departamento,-34.58047104,-58.45087814,195000.0,88.0,41.0,1.0,COLEGIALES
2018-04-28,departamento,-34.573871399999994,-58.4497841,159000.0,46.0,46.0,2.0,COLEGIALES
2018-04-28,departamento,-34.5674963,-58.45333170000001,298000.0,105.0,101.0,4.0,COLEGIALES
2018-04-28,departamento,-34.5712086,-58.452952100000005,395000.0,125.0,60.0,3.0,COLEGIALES
2018-04-28,ph,-34.574388299999995,-58.44872779999999,250000.0,72.0,57.0,3.0,COLEGIALES
2018-04-28,departamento,-34.580859999999994,-58.44924,177070.0,82.0,74.0,3.0,COLEGIALES
2018-04-28,casa,-34.5771377,-58.44679059999999,540000.0,375.0,375.0,7.0,COLEGIALES
2018-04-29,departamento,-34.568698998,-58.4508306519,128000.0,41.0,41.0,2.0,COLEGIALES
2018-04-29,departamento,-34.5742529223,-58.4488885148,125000.0,42.0,42.0,2.0,COLEGIALES
2018-04-29,departamento,-34.5742529223,-58.4488885148,125000.0,42.0,42.0,2.0,COLEGIALES
2017-11-01,departamento,-34.5731843,-58.480154299999995,190000.0,,,2.0,VILLA URQUIZA
2017-11-01,departamento,-34.5737533,-58.5003475,163000.0,80.0,70.0,3.0,VILLA URQUIZA
2017-11-01,departamento,-34.579407,-58.49495600000001,118000.0,,,1.0,VILLA URQUIZA
2017-11-01,casa,-34.565158600000004,-58.479501,520000.0,330.0,290.0,5.0,VILLA URQUIZA
2017-11-01,departamento,-34.5680433,-58.4894839,89900.0,36.0,30.0,1.0,VILLA URQUIZA
2017-11-03,departamento,-34.5732168457,-58.4732080383,104675.59,43.0,38.0,1.0,VILLA URQUIZA
2017-11-03,departamento,-34.5732168457,-58.4732080383,352756.51,121.0,96.0,4.0,VILLA URQUIZA
2017-11-04,departamento,-34.5643019,-58.484636,117500.0,39.0,36.0,1.0,VILLA URQUIZA
2017-11-04,departamento,-34.5743641,-58.472935899999996,225000.0,54.0,42.0,2.0,VILLA URQUIZA
2017-11-08,ph,-34.5737533,-58.5003475,163000.0,76.0,65.0,3.0,VILLA URQUIZA
2017-11-10,departamento,-34.5731843,-58.480154299999995,210000.0,62.0,,2.0,VILLA URQUIZA
2017-11-11,casa,-34.570884,-58.4886936,420000.0,,250.0,,VILLA URQUIZA
2017-11-15,departamento,-34.579986700000006,-58.48293520000001,239000.0,77.0,62.0,3.0,VILLA URQUIZA
2017-11-15,departamento,-34.577956,-58.482202,105000.0,,35.0,1.0,VILLA URQUIZA
2017-11-16,departamento,-34.570884,-58.4886936,235000.0,62.0,58.0,3.0,VILLA URQUIZA
2017-11-16,departamento,-34.5700834774,-58.4761367841,148000.0,46.0,39.0,,VILLA URQUIZA
2017-11-16,departamento,-34.5701541532,-58.4760724111,157000.0,47.0,40.0,,VILLA URQUIZA
2017-11-17,departamento,-34.5787999,-58.491926600000006,,40.0,37.0,1.0,VILLA URQUIZA
2017-11-17,departamento,-34.579467799999996,-58.4910247,309000.0,,89.0,4.0,VILLA URQUIZA
2017-11-17,departamento,-34.579467799999996,-58.4910247,235000.0,,64.0,3.0,VILLA URQUIZA
2017-11-17,departamento,-34.579467799999996,-58.4910247,169400.0,,49.0,2.0,VILLA URQUIZA
2017-11-17,departamento,-34.579467799999996,-58.4910247,142000.0,,52.0,2.0,VILLA URQUIZA
2017-11-22,departamento,-34.5719929535,-58.4868715455,265000.0,62.0,58.0,3.0,VILLA URQUIZA
2017-11-22,departamento,-34.5719583612,-58.4868560884,262000.0,62.0,58.0,3.0,VILLA URQUIZA
2017-11-22,departamento,-34.5694336,-58.47672729999999,207000.0,80.0,43.0,2.0,VILLA URQUIZA
2017-11-22,departamento,-34.5694336,-58.47672729999999,114000.0,36.0,32.0,1.0,VILLA URQUIZA
2017-11-23,departamento,-34.575212738400005,-58.487835293100005,80000.0,38.0,34.0,1.0,VILLA URQUIZA
2017-11-23,departamento,-34.5734164,-58.4825983,320000.0,136.0,107.0,4.0,VILLA URQUIZA
2017-11-24,departamento,-34.570534,-58.475637199999994,209500.0,74.0,70.0,2.0,VILLA URQUIZA
2017-11-24,departamento,-34.570534,-58.475637199999994,135000.0,46.0,46.0,1.0,VILLA URQUIZA
2017-11-24,departamento,-34.570534,-58.475637199999994,148000.0,55.0,55.0,1.0,VILLA URQUIZA
2017-11-24,departamento,-34.57135170000001,-58.48129300000001,161000.0,60.0,48.0,2.0,VILLA URQUIZA
2017-11-24,departamento,-34.5700376587,-58.4761004058,200000.0,100.0,45.0,2.0,VILLA URQUIZA
2017-11-25,departamento,-34.5732168457,-58.4732080383,7403868.0,121.0,965.0,4.0,VILLA URQUIZA
2017-11-25,departamento,-34.5732168457,-58.4732080383,7125061.0,115.0,955.0,4.0,VILLA URQUIZA
2017-11-27,ph,-34.566194,-58.500575,225000.0,142.0,112.0,5.0,VILLA URQUIZA
2017-11-27,departamento,-34.570884,-58.4886936,243000.0,76.0,40.0,2.0,VILLA URQUIZA
2017-11-27,departamento,-34.5740996558,-58.473716144899996,389000.0,135.0,104.0,3.0,VILLA URQUIZA
2017-11-28,departamento,-34.56844,-58.490342299999995,98000.0,42.0,34.0,1.0,VILLA URQUIZA
2017-12-05,departamento,-34.5698945424,-58.479252224300005,299000.0,65.0,50.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.5754338,-58.472536899999994,120000.0,38.0,33.0,1.0,VILLA URQUIZA
2017-12-05,departamento,-34.5734989383,-58.4790376475,279000.0,129.0,74.0,3.0,VILLA URQUIZA
2017-12-05,departamento,-34.5726299,-58.483577600000004,199000.0,52.0,49.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.573395,-58.482792,163800.0,,48.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.573395,-58.482792,157360.0,,48.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.573395,-58.482792,158765.0,,48.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.573395,-58.482792,162400.0,,48.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.572721,-58.483565000000006,148836.0,,36.0,1.0,VILLA URQUIZA
2017-12-05,departamento,-34.566990999999994,-58.494623,205000.0,64.0,58.0,3.0,VILLA URQUIZA
2017-12-05,casa,-34.563687,-58.481077,540000.0,444.0,260.0,5.0,VILLA URQUIZA
2017-12-05,casa,-34.564146,-58.48104,540000.0,444.0,260.0,5.0,VILLA URQUIZA
2017-12-05,departamento,-34.564002,-58.487331000000005,199000.0,89.0,70.0,3.0,VILLA URQUIZA
2017-12-05,casa,-34.5794166268,-58.4875229783,,662.0,590.0,,VILLA URQUIZA
2017-12-05,departamento,-34.575346200000006,-58.4725208,340000.0,95.0,35.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.562906299999995,-58.4894195,210000.0,,70.0,3.0,VILLA URQUIZA
2017-12-05,departamento,-34.5680233729,-58.4806065169,154000.0,94.0,45.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.5713473,-58.4812856,161000.0,60.0,48.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.5713473,-58.4812856,168000.0,60.0,48.0,2.0,VILLA URQUIZA
2017-12-05,departamento,-34.573423600000005,-58.473538500000004,351986.19,115.0,95.0,4.0,VILLA URQUIZA
2017-12-05,departamento,-34.573423600000005,-58.473538500000004,215137.81,81.0,68.0,2.0,VILLA URQUIZA
2017-12-06,departamento,-34.573395,-58.482792,143640.0,,47.0,2.0,VILLA URQUIZA
2017-12-06,departamento,-34.573395,-58.482792,144923.0,,47.0,2.0,VILLA URQUIZA
2017-12-06,departamento,-34.573395,-58.482792,146205.0,,47.0,2.0,VILLA URQUIZA
2017-12-06,departamento,-34.573395,-58.482792,146625.0,,47.0,2.0,VILLA URQUIZA
2017-12-06,departamento,-34.573395,-58.482792,147900.0,,47.0,2.0,VILLA URQUIZA
2017-12-06,departamento,-34.573395,-58.482792,149175.0,,47.0,2.0,VILLA URQUIZA
